Query String,Sentence,Ambiguity Signature Class,Ground-Truth Contextual Target,Conflicting Classical Parse Output,SpaCy_Raw_Pred,SpaCy_Routed_Context,SpaCy_Generated_Answer,SpaCy_CtxRel,SpaCy_Faith,SpaCy_AnsRel,Agentic_Raw_Pred,Agentic_Routed_Context,Agentic_Generated_Answer,Agentic_CtxRel,Agentic_Faith,Agentic_AnsRel,Quantum_Raw_Pred,Quantum_Routed_Context,Quantum_Generated_Answer,Quantum_CtxRel,Quantum_Faith,Quantum_AnsRel,Quantum_Outperformed_SpaCy,Quantum_Outperformed_Agentic,VIOLA_MOMENT
What physical object made direct contact to pick the padlock?,The thief picked the padlock with the iron wire taped to the padlock pick.,Lexical Echo,The iron wire.,The padlock pick.,0,The padlock pick.,The physical object that made direct contact to pick the padlock is the pick itself.,70.68118286132812,74.86537170410156,89.88301849365234,0,The padlock pick.,The physical object that made direct contact to pick the padlock is the pick itself.,70.68118286132812,74.86537170410156,89.88301849365234,1,The iron wire.,The iron wire.,33.1946907043457,100.0,33.1946907043457,True,True,True
What physical object made direct contact to parry the foil?,The fencer parried the foil with the leather glove gripping the foil guard.,Lexical Echo,The leather glove is the target for: what physical object made direct contact to parry the foil?,guard..,1,The leather glove is the target for: what physical object made direct contact to parry the foil?,The physical object that made direct contact to parry the foil is the leather glove.,82.4205551147461,96.53965759277344,80.56524658203125,1,The leather glove is the target for: what physical object made direct contact to parry the foil?,The physical object that made direct contact to parry the foil is the leather glove.,82.4205551147461,96.53965759277344,80.56524658203125,0,guard..,The sword.,25.36505508422852,32.3690071105957,30.57780838012696,False,False,False
What physical object made direct contact to join the seam?,The welder joined the seam with the heated wire touching the seam torch.,Lexical Echo,The heated wire.,The seam torch.,0,The seam torch.,The seam torch.,56.55748748779297,100.00001525878906,56.55748748779297,0,The seam torch.,The seam torch.,56.55748748779297,100.00001525878906,56.55748748779297,1,The heated wire.,The soldering iron.,33.77531814575195,59.94448852539063,35.520774841308594,True,True,True
What physical object made direct contact to explore the wreck?,The diver explored the wreck with the plastic stick tied to the wreck light.,Lexical Echo,The plastic stick.,The wreck light.,0,The wreck light.,The ROV (Remotely Operated Vehicle) made direct contact to explore the wreck.,52.31112289428711,44.42716979980469,60.871368408203125,0,The wreck light.,The remotely operated vehicle (ROV) made direct contact to explore the wreck.,52.31112289428711,43.70338821411133,58.34829330444336,0,The wreck light.,The remotely operated vehicle (ROV) made direct contact to explore the wreck.,52.31112289428711,43.70338821411133,58.34829330444336,False,False,False
What physical object made direct contact to steer the ship?,The pilot steered the ship with the wooden spoon taped to the ship wheel.,Lexical Echo,The wooden spoon is the target for: what physical object made direct contact to steer the ship?,wheel..,1,The wooden spoon is the target for: what physical object made direct contact to steer the ship?,The wooden spoon is the target for the rudder.,81.52893829345703,75.0402603149414,41.87151336669922,1,The wooden spoon is the target for: what physical object made direct contact to steer the ship?,The wooden spoon is the target for the rudder.,81.52893829345703,75.0402603149414,41.87151336669922,0,wheel..,The wheel.,28.79857444763184,84.26155090332031,31.03977394104004,False,False,False
What physical object made direct contact to stop the car?,The driver stopped the car with the rubber boot pressing the car brake.,Lexical Echo,The rubber boot.,The car brake.,0,The car brake.,The car brake.,60.4269905090332,99.99998474121094,60.4269905090332,0,The car brake.,The car brake.,60.4269905090332,99.99998474121094,60.4269905090332,1,The rubber boot.,The rubber boot.,23.646215438842773,99.99998474121094,23.646215438842773,True,True,True
What physical object made direct contact to shoot the target?,The sniper shot the target with the glass bottle covering the target scope.,Lexical Echo,The glass bottle.,The target scope.,0,The target scope.,The bow.,45.32011795043945,44.913822174072266,29.17048072814941,0,The target scope.,The physical object that made direct contact to shoot the target is the bow.,45.32011795043945,46.89628601074219,79.6703109741211,0,The target scope.,The bow.,45.32011795043945,44.913822174072266,29.17048072814941,False,False,False
What physical object made direct contact to capture the bird?,The photographer captured the bird with the plastic cup blocking the bird lens.,Lexical Echo,The plastic cup is the target for: what physical object made direct contact to capture the bird?,lens..,1,The plastic cup is the target for: what physical object made direct contact to capture the bird?,The plastic cup is the target for: the net.,86.70579528808594,58.04706954956055,33.62834930419922,1,The plastic cup is the target for: what physical object made direct contact to capture the bird?,The plastic cup.,86.70579528808594,59.18058013916016,30.827754974365234,1,The plastic cup is the target for: what physical object made direct contact to capture the bird?,The plastic cup.,86.70579528808594,59.18058013916016,30.827754974365234,False,False,False
What physical object made direct contact to scale the wall?,The climber scaled the wall with the cotton rope tied to the wall hook.,Lexical Echo,The cotton rope.,The wall hook.,0,The wall hook.,The wall hook.,38.02263259887695,99.99999237060548,38.02263259887695,0,The wall hook.,The wall hook.,38.02263259887695,99.99999237060548,38.02263259887695,0,The wall hook.,The wall hook.,38.02263259887695,99.99999237060548,38.02263259887695,False,False,False
What physical object made direct contact to catch the bass?,The fisherman caught the bass with the metal clip holding the bass lure.,Lexical Echo,The metal clip.,The bass lure.,0,The bass lure.,The bass lure.,64.98814392089844,100.0,64.98814392089844,0,The bass lure.,The bass lure.,64.98814392089844,100.0,64.98814392089844,0,The bass lure.,The bass lure.,64.98814392089844,100.0,64.98814392089844,False,False,False
What physical object made direct contact to type the story?,The writer typed the story with the wooden block hitting the story keyboard.,Lexical Echo,The wooden block is the target for: what physical object made direct contact to type the story?,keyboard..,1,The wooden block is the target for: what physical object made direct contact to type the story?,The wooden block is the target for: a typewriter.,81.25848388671875,71.22325897216797,46.29472732543945,1,The wooden block is the target for: what physical object made direct contact to type the story?,The wooden block is the target for: a typewriter.,81.25848388671875,71.22325897216797,46.29472732543945,1,The wooden block is the target for: what physical object made direct contact to type the story?,The wooden block is the target for: a typewriter.,81.25848388671875,71.22325897216797,46.29472732543945,False,False,False
What physical object made direct contact to paint the portrait?,The artist painted the portrait with the cotton swab touching the portrait brush.,Lexical Echo,The cotton swab.,The portrait brush.,0,The portrait brush.,The portrait brush.,61.342227935791016,100.0,61.342227935791016,0,The portrait brush.,The portrait brush.,61.342227935791016,100.0,61.342227935791016,1,The cotton swab.,The cotton swab.,13.013371467590332,100.0,13.013371467590332,True,True,True
What physical object made direct contact to light the fire?,The camper lit the fire with the dry leaf shielding the fire match.,Lexical Echo,The dry leaf.,The fire match.,0,The fire match.,The match.,47.59991455078125,75.18694305419922,21.83889579772949,0,The fire match.,The match.,47.59991455078125,75.18694305419922,21.83889579772949,1,The dry leaf.,The dry leaf.,20.553091049194336,100.00001525878906,20.553091049194336,True,True,True
What physical object made direct contact to carve the turkey?,The butcher carved the turkey with the dull coin scraping the turkey knife.,Lexical Echo,The dull coin is the target for: what physical object made direct contact to carve the turkey?,knife..,1,The dull coin is the target for: what physical object made direct contact to carve the turkey?,The dull coin is the target for: a knife.,80.41996002197266,60.34371948242188,18.552011489868164,1,The dull coin is the target for: what physical object made direct contact to carve the turkey?,The dull coin is the target for: a knife.,80.41996002197266,60.34371948242188,18.552011489868164,1,The dull coin is the target for: what physical object made direct contact to carve the turkey?,The dull coin is the target for: a knife.,80.41996002197266,60.34371948242188,18.552011489868164,False,False,False
What physical object made direct contact to prune the bush?,The gardener pruned the bush with the steel coin taped to the bush shears.,Lexical Echo,The steel coin.,The bush shears.,0,The bush shears.,The bush shears.,52.52652740478516,100.0,52.52652740478516,0,The bush shears.,The bush shears.,52.52652740478516,100.0,52.52652740478516,0,The bush shears.,The bush shears.,52.52652740478516,100.0,52.52652740478516,False,False,False
